"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "Amount" "Class"
"77100" -0.0754834663888726 1.81235458422751 -2.56698081016962 4.12754860722303 -1.62853157024518 -0.805895445766318 -3.39013454458215 1.01935326231828 -2.45125125188341 -3.55583492739064 4.31571103012142 -5.47980167679906 -2.11550315600957 -5.5887855765974 0.280108069299552 -3.50723062361012 -7.45709493793125 -2.32549168188332 -0.440434552920779 0.338598140549314 0.794372451897782 0.270471232297866 -0.143624140755259 0.0135659145316466 0.634203128800614 0.213693187250942 0.773625466697089 0.387434054572014 5 "'1'"
"77349" -1.27124419171437 2.46267526851135 -2.85139500331783 2.3244800653478 -1.37224488981369 -0.948195686538643 -3.06523436172054 1.16692694787211 -2.26877058844813 -4.88114292689057 2.25514748870463 -4.68638689759229 0.652374668512965 -6.17428834800643 0.594379608016446 -4.84969238709652 -6.53652073527011 -3.11909388163881 1.71549441975915 0.560478075726644 0.652941051330455 0.0819309763507574 -0.221347831198339 -0.523582159233306 0.224228161862968 0.756334522703558 0.632800477330469 0.250187092757197 0.01 "'1'"
"77388" -2.33565492855671 2.22537994112476 -3.37945038583039 2.17853822878821 -3.56826371512658 0.316813583664713 -1.73494800330036 1.4491394338594 -1.98003348126993 -5.71150474047788 1.83721490161197 -4.5403416445233 0.747845860345767 -6.28431406964108 -0.128887216546494 -3.5632394063049 -7.36832064555377 -2.69295315786876 -0.450550113544917 0.274027122680488 0.78554012192761 0.29741198434836 0.308536146370564 -0.598415746387816 -0.121850330815637 -0.491018310202025 0.701606041424924 0.206966343288918 444.17 "'1'"
"77683" -10.3630494651588 4.54367201286394 -9.79589773551539 5.50800333404763 -6.03715599427489 -0.133492972364907 -11.7243461176622 -3.19834557193323 -4.76784222430147 -9.33212806886128 5.2241240042156 -7.74312234505579 -1.56034320038539 -7.14041803349475 1.18597782557697 -6.59870406570123 -12.1205390025684 -3.90409153348034 2.51343040062446 0.924396179705582 -2.45714487251707 1.68725664165106 0.977178353536712 -0.543368976583511 -0.289124786926125 -0.107586425389056 0.330641897772597 0.163577149556086 1 "'1'"
"79526" -2.63059770314604 5.12575923008793 -6.09225454651378 5.52739306209755 1.60514485494011 -2.31988352953118 -3.20707570564086 -1.48258321071708 -5.07487063178104 -6.77833138248069 5.72525459149638 -6.94917182528041 -3.12779501198771 -11.090424813263 -0.800272569362332 -1.70750085360527 -1.68547301699574 0.274890838662414 -2.02888535240153 0.948863770149954 -0.527474204141788 0.220546094514546 -1.37110989476897 -0.504898994517705 0.382306792598482 0.395527722278956 0.782035950782542 0.62852786395406 1 "'1'"
"79537" -0.264868683737295 3.38613996883911 -3.4549969895002 4.36762905773351 3.33606042827178 -2.05391842272465 0.256890458421417 -2.95723544083265 -2.8557972336327 -2.8084555425423 1.84750351109611 -2.4148223375383 -2.57322454244165 -6.5991261303635 0.123470382678038 2.57237180761341 6.60936580903842 2.53066979960508 -3.60265725092653 0.482513022122587 -1.39450379366468 -0.166029306744804 -1.45208118338289 -0.251814670710545 1.24346054282121 0.45278677690471 0.13221807596169 0.42459946550375 1 "'1'"
"79836" 0.340390790889508 2.01523346310003 -2.77732956104823 3.81202413104427 -0.461729071578821 -1.1520219714746 -2.00195866818811 0.548681056661142 -2.34404166261939 -3.07669858515182 3.55473755027372 -3.96968929955842 -0.932183689489454 -5.87606732124924 -0.0667394504128529 -1.49528077472825 -4.42475717388751 -0.619323237398381 -0.231198386269899 0.326772803133095 0.29976881646527 -0.583282924090166 -0.187696049565752 -0.329255753153177 0.732328138266652 0.0580797142765515 0.55314334331356 0.318832445723953 1.75 "'1'"
"79875" -0.443793956538852 1.27139528958141 1.20617786290079 0.790371244425149 0.418935334538855 -0.848375714713356 0.917690595034239 -0.235511404707869 -0.285692136421657 -0.867899742347565 0.614977120327696 -0.657947690982211 -0.948412031653891 -1.63514452424164 1.26320316314475 0.0685328870737372 1.32579410174258 0.376383480838994 -1.09619645414336 -0.0672050359210024 0.119278777095323 0.513479449681292 -0.264243409026182 0.443311288026016 0.0295163920697956 -0.335141048988331 -0.188814985117408 -0.123391459240302 5.09 "'1'"
"79884" -1.32278906321956 1.55276821126964 -2.27692070362638 2.99211739124618 -1.94706392017319 -0.480288250384527 -1.36238752318047 0.953242226598613 -2.32962885992389 -3.39355348115172 3.1284396921776 -3.57039373078107 -0.595198191474463 -3.98841505479623 0.995905842419722 -2.84378455855144 -4.82624611607161 -0.703883464864473 2.15221455770756 0.988493486888991 0.614968996752659 -0.195199717277462 0.590711261700839 -0.233377663885038 -0.164285286785183 -0.27749787053455 0.428610084734921 0.246393746180351 270 "'1'"
"80761" -0.451382569628168 2.22514650025341 -4.95305045271638 4.34222824814605 -3.65619018970243 -0.0201214656089607 -5.40755361778584 -0.748436141338482 -1.36219775131112 -4.17062288702767 3.76230638231684 -4.22622469486547 -2.04669403006077 -4.71049793587464 0.217572360008267 -4.73908378383857 -6.13188675183675 -2.42587063860491 2.31416486951171 0.724381267691587 -0.575924092076688 0.495889440695266 1.15412793921228 -0.0161857864909953 -2.07992826296301 -0.554376906341192 0.455179270612071 0.00132065645985432 113.92 "'1'"
"81187" -4.38422089880268 3.26466481012305 -3.07715801666012 3.40359359659281 -1.93807528041028 -1.2210812776781 -3.3103166090276 -1.11197501012863 -1.97759328056305 -3.28820356526528 2.88609147657536 -6.84897793447677 -1.02923459062256 -7.46010298330266 0.0559060176229105 -4.33478342671028 -9.87456039324105 -3.54190332932228 -0.531558760456647 -0.141533268810834 2.07638272101207 -0.990302787008607 -0.330358452316133 0.158377625833497 0.0063514462492984 -0.493860013315231 -1.53765237842389 -0.994022490842227 45.64 "'1'"
"81610" -2.3269223698887 -3.34843873033788 -3.51340796089061 3.17505971028128 -2.81513703435586 -0.203362788049123 -0.892144430418318 0.333225702638422 -0.8020052289805 -4.35068531246963 3.06424584128211 -2.71873063246571 0.0687877027069899 -5.58687312563725 -0.966076477695954 -2.50204941657576 -4.46049463214891 -0.870525745045081 0.595629103995644 3.20917094389277 1.22664839880046 -0.695902072928095 -1.47849021051453 -0.0615525997443275 0.236155012156618 0.531910616094765 0.302324354380578 0.536375347733134 1389.56 "'1'"
"82401" -7.62692409246447 -6.97642000754641 -2.07791115073952 3.41675415987856 4.45875840248762 -5.08040779918275 -6.57894786782983 1.76034141396682 -0.599508728352202 -4.00174208524931 2.61176184321338 -2.21069105518154 0.145323220628924 -5.28167813117348 -1.44622731547596 -2.34217826208892 -4.44208205885268 -0.812202197039381 0.254771833248553 2.87526030369363 1.22479498325958 -0.656639147267532 -0.330810728527997 -0.0789460153087798 0.270305924800976 0.431119110160139 0.821381426988655 -1.05608777393768 18.98 "'1'"
"83054" 0.326006629816884 1.28663756547088 -2.00718128715265 2.41967479633278 -1.53290169734535 -1.43280331503216 -2.45952963994058 0.617737791926574 -1.12586103037287 -3.23678401592309 3.5617949640183 -3.91467935228848 -2.12495645598654 -4.45889502952153 0.578201875425492 -2.3433041192933 -5.07145010804216 -0.749172320846648 0.22842274838649 0.222666683155765 0.556894674408544 0.169775528574355 -0.174357059251063 0.308061323046213 0.710996128051644 -0.23102981819073 0.580495233837149 0.30098403791885 6.27 "'1'"
"83298" -8.25711081724667 -4.81446073955621 -5.36530689032661 1.20422986423394 -3.3474200965739 -1.33160147516446 -1.96789279857039 1.29543781710486 -1.67441524280437 -3.42605225253339 0.144562690111297 -4.28352931016896 -0.24089504151477 -3.65749040377527 0.923104767832095 0.844221069436753 -3.94831185243281 -1.8075159915996 0.105878827218844 -1.23398725720348 0.436390207477188 -0.077552722802211 -3.09162435615504 -0.390200885685448 -0.288688941339997 -0.340004217403437 0.0398191045440342 -1.00790031022705 319.2 "'1'"
"83418" -3.21538175967748 -0.364223121381638 -1.26188334354906 3.79494903930385 0.71120593031272 -1.31647560298004 -5.16514055601052 0.625278383544947 -1.582300584728 -3.25263359468289 5.04075120270381 -5.31444220386187 -0.656470662006063 -6.23304367078495 0.974771279276835 -6.8903177453801 -9.51641148491956 -4.36412771489086 2.59857755637223 0.0196261688931224 0.40134124079647 0.152191258747201 -0.93467547449829 -0.256148382367333 -0.469403308828214 -0.282495914081921 0.86607691066145 -0.433465943783225 5.91 "'1'"
"84544" -3.97521647515777 0.581573270980264 -1.88037210743636 4.31924127992395 -3.02432976021596 1.24079277107972 -1.90955892631241 0.660717557074542 -2.7526105653686 -3.55038539904852 4.83896418696128 -6.04023537903875 -0.374460483695606 -6.22194535944177 0.958758443736388 -5.07364263456328 -10.441008666182 -3.75552460094433 0.606452965011177 -0.656511434265513 0.578984295739867 1.39731081981072 1.04532195036713 -0.303999869268857 0.00529495925073387 0.235435243641064 0.962014797484666 -0.67355739317081 454.82 "'1'"
"86156" -2.7560071191969 0.68382137690334 -1.39016888269883 1.50188726081003 -1.165614355805 -0.13120694925796 -1.47874061646082 -0.246921578045176 -0.100522731731488 -2.30110989675506 1.91445404493049 -3.8309980112302 0.719488566785256 -6.35301985790071 1.43871619241123 -3.29723907467834 -4.86297149937169 -2.00235399924327 1.54523326964355 -0.106944639579729 0.320473875601072 0.61102668559867 0.174863684107414 -0.502151101117601 -0.174712784335661 1.17924208342707 -1.16631532833921 0.821214803121569 101.5 "'1'"
"87355" -1.52230450950001 1.50515204317029 0.372364350808073 2.28686855813503 -0.526518744404641 0.998593092488712 -1.0875560400314 -0.027248402908359 -0.533001251290556 0.169572797878818 2.79039639060721 -2.31695189213093 -0.78253178710191 -3.43173796295146 -0.527701760836688 -3.2935576903327 -3.90149898369755 -2.52544048175208 0.79514422023384 0.412800620721233 0.332216175668172 0.493980864616249 -0.0801982925908616 -0.253327337787628 -0.477799682605952 0.991739677999628 -0.952553959120801 -0.39036399798095 19.04 "'1'"
"88259" -1.64440309669641 3.1298519330804 -2.57697682172296 3.41557336328899 -0.448525407316687 -1.24189285626533 -1.9916521878557 1.00266488963021 -2.8090712430123 -4.15369240632128 1.39818511854919 -5.65326970240352 -1.23369413839885 -6.332512814541 0.458714800173025 -1.98360960777769 -4.92916202340023 -1.03848208531443 -0.133819199948815 0.290186829391141 0.417762091477206 -0.648575871519649 -0.318617393380036 -0.680412931832076 0.389868676205949 0.0557502963989842 0.394681955439504 0.298820725838569 6.62 "'1'"
"88308" -1.59945740179415 2.60772002929222 -2.98719294171061 3.06415614684784 -2.49791431686821 -0.54110279282052 -2.2777862276701 1.26816610842127 -1.99733105335741 -3.83477508791878 1.11335409263987 -4.97692104108215 -0.795530934675206 -4.54955674371782 1.81376325403563 -3.17746049642958 -5.36934877847861 -1.1214541569793 2.03059193793375 0.22533293042937 0.662933039629134 0.184086858369512 -0.0894518031771282 -0.505999935132595 -0.0622588885489331 -0.0527144132804191 0.322854004983613 0.135267636745646 180 "'1'"
"88877" 1.14086473658976 1.22131743135767 -1.45295546048243 2.06757505760281 0.854742052227546 -0.981222507744598 0.325713913670098 -0.0377214068783676 0.113219371615132 -2.12697274994354 0.915947028928619 -0.468571538051367 -0.523377293666349 -4.86186658087283 0.421013353871263 0.866440624739209 4.08248488419359 1.1963181517001 -1.10076358353881 -0.0677120411898438 -0.377597095255037 -0.79345965987036 -0.132333171548173 -0.33158626897425 0.664877856718148 -0.309312434134138 0.099941947375597 0.122988311929089 1 "'1'"
"88898" -5.26775974325256 2.50671895922695 -5.29092481764433 4.8861341982102 -3.34318841087649 -1.10008548506579 -5.81050918581537 1.72634335514407 -0.749277159995058 -4.83482799462627 3.54601225001006 -7.75128547808951 -1.19569394502348 -10.0185024459282 0.29639612212368 -7.47716172698803 -9.78580026201852 -4.24397714797126 2.68112678165858 -0.286043269744833 0.764265624858483 0.473261684078133 0.54848172305712 -0.15685005182413 -0.71018694460215 -0.366422677340972 -1.48676592030738 0.677664104601632 1.1 "'1'"
"89191" -5.34466537543542 -0.285760408166142 -3.83561578178611 5.33704802681048 -7.60990870021268 3.8746680317393 1.28962992438915 0.201741916806601 -3.00353243733788 -3.9905513318108 4.98601380361468 -6.11638322304304 0.0423244061770454 -6.04339314434942 1.82140103177852 -4.7454624675489 -10.0756455907271 -3.6045960155148 1.43529381015392 -1.56216235780532 0.276010822180054 1.34204455689584 -1.01657869464831 -0.0713612973880671 -0.335869334726878 0.441044176004645 1.52061262049821 -1.11593680318009 1402.16 "'1'"
"91672" -0.639191253440691 -0.0855947885921835 1.26545195854416 1.40116573166082 -0.260542078671007 1.00979457835355 1.30199897093176 -0.135257522932592 -0.431520921685507 -0.0913533730643921 -0.921051995675577 -0.61381552858098 0.198913055533638 0.0160870050482155 2.20626377523102 -0.527140627794259 -0.0572786796405291 0.448655661077036 1.16443546519237 0.861306751100051 0.340330752683629 0.76016976216338 0.353376975218638 -0.778892742566353 -0.0706811598435952 -0.0333546437243291 -0.0619624216383359 -0.0626865318467909 290.18 "'1'"
"92778" -6.13398694801985 2.94149944882418 -5.59398556768425 3.25884522291112 -5.31551221858167 -0.637327763117765 -4.47648804491816 1.69599358704814 -1.60674315131804 -5.11725920989043 3.97722223959189 -8.06609609331146 -0.760887591756867 -8.66077095912039 2.22023798968633 -6.23759654204862 -11.0463816554829 -4.15587936834903 1.76361087438004 -0.815086315781228 0.86833985051032 0.793736498280638 0.217346586657621 -0.0219850652442062 0.145881913923651 0.665087660642875 -1.68418604869422 0.31019546302906 294.9 "'1'"
"93425" -1.34804164426498 2.52282067569291 -0.782432259389823 4.08304665188122 -0.662280329645865 -0.598775712530929 -1.94355185121781 -0.329578950885032 -1.85327422572214 -3.16213595485783 1.53319383793753 -4.63512694781183 -1.11357273401976 -6.4358707376348 -0.293191947937035 -2.84993079536978 -3.65425828769231 -1.18303413658687 0.831623853010765 0.348896285038196 1.07987140816824 -0.352026410347836 -0.218357652796912 0.125865683985355 -0.0741801756408069 0.17911552652805 0.612579819202836 0.234206089600607 1 "'1'"
"93487" 1.07952397806913 0.872988038728802 -0.303850487243895 2.75536885087579 0.301687623167546 -0.350283737195093 -0.0428479677130716 0.246624608381391 -0.779175595769242 -0.157696445821874 1.92856763203456 -0.935863286411531 -2.43144644518658 -1.63347202401986 0.534336652706283 1.42560550367097 1.59352878606579 1.17846784575361 -1.56869755794851 -0.252115099030468 -0.023254784527163 -0.158600833910515 -0.0388061577093773 -0.0603272546840962 0.358338898397498 0.0769835703935526 0.0189358319830432 0.0605741494833015 0 "'1'"
"93789" 1.08043336974687 0.962830680816555 -0.27806547765439 2.74331806279958 0.412364075681078 -0.320778352962878 0.0412895489552235 0.176170299597767 -0.966951551053629 -0.194120466505581 2.14005681553663 -0.276308752749667 -1.19130573752489 -1.88027540328199 0.398271956336376 1.36743302249318 1.52266169956075 1.02631748255981 -1.57707047840184 -0.172658644566365 -0.00899617409257402 -0.0570361435998535 -0.0536915092211487 -0.0263732767799466 0.40029973123052 0.0728277709127376 0.0270429343018625 0.0632375727147923 0 "'1'"
"94219" -8.7444146436792 -3.4204679837707 -4.85057473189452 6.60684578567387 -2.80054617200457 0.105511583647205 -3.26980129883546 0.940377922978903 -2.55869060182863 -3.62477471396623 5.26786160380362 -5.58369692598496 0.173895592410693 -6.67997675520914 2.08419914311417 -4.3488914455328 -8.76078602293495 -3.40754854415232 1.33293006548133 -1.81831542477292 0.102912553839685 0.311626102287519 -4.12919549979785 0.0346387321763146 -1.13363123097119 0.272265246225774 1.84130726881613 -1.79636258672205 720.38 "'1'"
"95535" 1.1939160689293 -0.571085006532232 0.742522413618004 -0.0145876823031251 -0.624560898094263 0.832161659907577 -0.833350424512102 0.272896998506182 1.16942539891152 -0.371671945168217 -0.245676823310174 1.37594135044076 0.870456831276252 -0.819319364809584 -1.55090356200859 0.125852995600752 -0.397245548944671 0.272377065433488 1.22602219788409 0.062908129152134 -0.0495024276847497 0.207265101065706 -0.265271877292053 -0.67929377017329 0.511811527633814 1.24660443744052 -0.0286711040907993 -0.00611200759772271 31.91 "'1'"
"95598" -2.92382666427262 1.52483716405302 -3.01875803326242 3.28929147538496 -5.75554237361289 2.21827630310359 -0.509995431790455 -3.56944356866613 -1.01659168855188 -4.32053577559936 1.27720226474415 -3.70174966668488 -0.97186959353265 -4.85777667212588 0.0906055221312176 -2.80150199048762 -4.18680753704806 -1.64840609367465 1.1764455977519 -0.447039406719925 -0.511656805196235 -0.12272408639124 -4.28863899895194 0.563796657800838 -0.949451350280346 -0.204532177495445 1.51020648735902 -0.324706012560446 1354.25 "'1'"
"96342" 1.22761441351286 -0.668973794096954 -0.271784826118016 -0.589439741635524 -0.604795004349645 -0.350284967097775 -0.486364540645055 -0.0108086285956747 -0.794944156080669 0.264544748886681 0.881268050432366 -0.324703760782435 -0.263263800489225 -1.11273543930467 -0.540849503339651 1.53341124817574 0.831442610720144 -0.473346676550517 1.19012126352217 0.273799209937263 -0.0260547222626376 -0.295254768133076 -0.180458520061445 -0.436538663158256 0.494649059264358 -0.28373826696629 -0.00112827864271304 0.0350745013143425 98.01 "'1'"
"96790" -3.5934760029271 0.78144226309285 -1.82244751422669 0.605760683474701 -1.19465586719981 -0.517194856719497 -1.72252312325165 0.128889523769538 0.0149633080909052 -2.85611682977408 1.61826162043188 -3.58137450130299 0.623706919914784 -6.16045662030601 0.494733399107095 -2.54310504010287 -5.30127339068683 -2.19271270602319 -0.09472379272847 -0.478219313417121 0.351792125839819 0.391248950287018 -0.252874890557857 -0.498042480147132 0.0101721931231225 0.909928721553306 -1.47876724603751 0.722673039450917 101.5 "'1'"
"96995" 0.286302363835244 1.39934474808556 -1.68250270884931 3.86437703955242 -1.18537340204974 -0.341732013808781 -2.53938012266357 0.768378375007388 -1.54788162780199 -2.65971794652165 2.6215881261205 -3.46236188507757 -1.05430017332918 -4.95582330430277 -1.40027445820489 -2.33994291742419 -5.19779447735003 -1.34281449785555 0.288846910516582 0.270360155086889 0.352456413618901 -0.243677652080658 -0.194078546536702 -0.172201087463232 0.742237197555102 0.127789797006944 0.569730790365159 0.291205858831994 7.53 "'1'"
"99507" -1.82429505976067 0.403326526860602 -1.99412200641801 2.75655816357726 -3.13906432572579 0.408185014718199 -1.20904511871624 1.09563435393431 -1.44722489217345 -3.95100289197434 2.56070020158284 -3.4119829114195 -0.781669619949492 -4.7327675351632 -0.433973654922625 -3.30608841178359 -4.23102187544855 -0.750809770409941 2.69080834203374 1.50368830479002 0.838760421033887 0.341727095787049 0.947506491293615 -0.145493002452622 0.0493257725258454 0.831065451615044 0.33242130393302 0.252712728641008 489.71 "'1'"
"100624" -0.758468652663917 -0.0454102784513458 -0.168438290153528 -1.31327481447103 -1.9017625315847 0.739433414882114 3.07189204639003 -0.483422244220096 0.61820276215476 -1.7690597207318 -0.651414013964987 -0.00542329080098884 -0.517194341398293 0.217469760178719 0.883558824493356 -1.17397764863161 0.24334710955825 -0.342300728238465 0.68705620239513 -0.0324998988871344 0.0426194565214976 0.397223782011498 0.0722288654476503 -0.242275996603303 0.560916469624214 -0.540954584325348 0.150606446374032 -0.117140114799884 549.06 "'1'"
"101510" -1.73933378422429 -1.30465465035444 0.314102907291187 0.0537401062585881 -0.0586957001779964 0.0712595573040713 0.694861852921962 -0.313269934817745 -0.649377114028123 0.517567879914365 -1.35655775612738 -0.238382663867126 0.0695790190825196 -0.431690053731737 -0.674723889299605 -1.65416180710569 -0.0539606012956825 0.520745840192804 -1.55456174696529 -1.46399432399357 -0.665172078751849 -0.632078028662709 -0.421175799634968 -0.400774352865197 -0.00164030189404302 -0.495162312868153 0.0316326197006312 0.0662796878513276 320 "'1'"
"102442" -13.1926709562391 12.785970638298 -9.90665002092758 3.32033688288942 -4.80117593230105 5.76005855618556 -18.7508891580107 -37.3534426378925 -0.391539743919107 -5.05250236713858 4.40680552357904 -4.61075647740608 -1.90948796970811 -9.07271093398351 -0.226074450896345 -6.21155748212485 -6.24814535335983 -3.14924669470095 0.0515761185277783 -3.49304991519446 27.2028391573154 -8.88701714094871 5.30360690376998 -0.639434802306313 0.263203123457008 -0.108876929971315 1.26956635541013 0.939407362758877 1 "'1'"
"102443" -13.1926709562391 12.785970638298 -9.90665002092758 3.32033688288942 -4.80117593230105 5.76005855618556 -18.7508891580107 -37.3534426378925 -0.391539743919107 -5.05250236713858 4.40680552357904 -4.61075647740608 -1.90948796970811 -9.07271093398351 -0.226074450896345 -6.21155748212485 -6.24814535335983 -3.14924669470095 0.0515761185277783 -3.49304991519446 27.2028391573154 -8.88701714094871 5.30360690376998 -0.639434802306313 0.263203123457008 -0.108876929971315 1.26956635541013 0.939407362758877 1 "'1'"
"102444" -13.1926709562391 12.785970638298 -9.90665002092758 3.32033688288942 -4.80117593230105 5.76005855618556 -18.7508891580107 -37.3534426378925 -0.391539743919107 -5.05250236713858 4.40680552357904 -4.61075647740608 -1.90948796970811 -9.07271093398351 -0.226074450896345 -6.21155748212485 -6.24814535335983 -3.14924669470095 0.0515761185277783 -3.49304991519446 27.2028391573154 -8.88701714094871 5.30360690376998 -0.639434802306313 0.263203123457008 -0.108876929971315 1.26956635541013 0.939407362758877 1 "'1'"
"102445" -13.1926709562391 12.785970638298 -9.90665002092758 3.32033688288942 -4.80117593230105 5.76005855618556 -18.7508891580107 -37.3534426378925 -0.391539743919107 -5.05250236713858 4.40680552357904 -4.61075647740608 -1.90948796970811 -9.07271093398351 -0.226074450896345 -6.21155748212485 -6.24814535335983 -3.14924669470095 0.0515761185277783 -3.49304991519446 27.2028391573154 -8.88701714094871 5.30360690376998 -0.639434802306313 0.263203123457008 -0.108876929971315 1.26956635541013 0.939407362758877 1 "'1'"
"102446" -13.1926709562391 12.785970638298 -9.90665002092758 3.32033688288942 -4.80117593230105 5.76005855618556 -18.7508891580107 -37.3534426378925 -0.391539743919107 -5.05250236713858 4.40680552357904 -4.61075647740608 -1.90948796970811 -9.07271093398351 -0.226074450896345 -6.21155748212485 -6.24814535335983 -3.14924669470095 0.0515761185277783 -3.49304991519446 27.2028391573154 -8.88701714094871 5.30360690376998 -0.639434802306313 0.263203123457008 -0.108876929971315 1.26956635541013 0.939407362758877 1 "'1'"
"102447" -13.1926709562391 12.785970638298 -9.90665002092758 3.32033688288942 -4.80117593230105 5.76005855618556 -18.7508891580107 -37.3534426378925 -0.391539743919107 -5.05250236713858 4.40680552357904 -4.61075647740608 -1.90948796970811 -9.07271093398351 -0.226074450896345 -6.21155748212485 -6.24814535335983 -3.14924669470095 0.0515761185277783 -3.49304991519446 27.2028391573154 -8.88701714094871 5.30360690376998 -0.639434802306313 0.263203123457008 -0.108876929971315 1.26956635541013 0.939407362758877 1 "'1'"
"102783" 1.23260446981971 -0.548931183157109 1.08787266901823 0.894081819978967 -1.43305489904701 -0.356797142170886 -0.717492197160233 0.00316653108995309 -0.100396732730679 0.54318725600578 -1.03941706835478 0.285261608751792 -0.206006567752438 -0.498521775750102 -1.06410845071827 -2.1560365431533 0.564761098405632 0.837856659648528 -0.728989760343786 -0.576274061414969 -0.448670516618872 -0.517567967949267 0.0128333352729761 0.699216728009832 0.527257980520248 -0.322606503047991 0.080805437438631 0.0354271820131481 19.59 "'1'"
"105179" 1.14043132434726 1.13424300279892 -1.42945474072655 2.01222598912655 0.622800198240135 -1.1529230868157 0.22115947772768 0.0373717733484629 0.0344859259841517 -1.87964382107016 2.19166507997652 -0.487849732811135 -1.75713709936308 -4.46105120749925 -0.402884205654366 1.4109171085787 3.61925125200524 2.28492676267757 -0.443999191918561 -0.0997118777920308 -0.367136001490949 -0.891627120817809 -0.160578066799212 -0.10832596200032 0.668374321480191 -0.352393242949003 0.0719927692746503 0.113684370071235 1 "'1'"
"106680" -0.440095203221886 1.13723897606434 -3.22707975693117 3.24229293383089 -2.03399815309639 -1.61841464754635 -3.02801259904704 0.764554819893569 -1.8019372093973 -4.7117686842189 4.66325458481107 -5.17173460782892 -1.62407024790733 -6.71387819491558 0.607986267670607 -3.27520749888835 -6.8238312134789 -1.35530868624906 0.291250739005026 0.895840844006848 0.764186724577691 -0.275577693085964 -0.343571526478397 0.233084829252444 0.606433640125543 -0.315433462199896 0.768290751269875 0.459623327730251 227.3 "'1'"
"106999" 0.315641749332386 1.63677796226183 -1.51964988293973 4.02857099852445 -1.18679426720391 -0.789813099852487 -2.27980740468004 0.472987926704315 -1.65763500271185 -2.89499040084744 1.60198538284757 -2.82494562476694 1.26920363552044 -5.59136368933409 -0.974827287131074 -2.73779549628906 -4.9615343155062 -2.22479740778771 -0.136117269757132 0.388884849068478 0.345920750226663 -0.1080015945344 -0.165441941824109 0.279894580016653 0.808783092569154 0.117362632970147 0.58959490284462 0.30906407378289 3.79 "'1'"
"107068" -1.51251575792702 1.13313858781029 -1.60105247993576 2.81340096831714 -2.66450340578315 -0.310371093924795 -1.52089516380539 0.852995775116439 -1.49649450564954 -4.05629261571005 1.55375586796783 -2.74355135914945 1.50454067059684 -5.42878849870488 -0.0160171233729703 -3.72718761269833 -3.94629958919926 -1.68028644319238 2.30361261010114 1.24958556268985 0.729827756052255 0.48528591471162 0.567005413227757 0.323585691602658 0.0408708540928058 0.825813553299941 0.41448227186994 0.267265082454707 318.11 "'1'"
"107638" -2.27175453696818 -0.457654560738072 -2.58905463865543 2.23077826688105 -4.27898250263823 0.388610079538804 0.102485457456358 0.813127838070308 -1.0929208385062 -5.03202838566819 3.51034756034463 -2.22739840581069 0.656823927974733 -5.19918574342056 -0.128311029598493 -3.94352099869908 -3.82052232662867 -0.570821093891663 2.78338340771804 2.28575790271371 1.09634200952947 0.658398654570846 1.71167573455248 0.333540036403021 0.538591373646869 -0.193528512332835 0.258194100840055 0.247269213953463 824.83 "'1'"
"108259" 0.196706751987779 1.18975728641634 0.704882217511495 2.89138777331251 0.0455553693851548 1.24573045976205 -1.19871420021049 -2.42161641083942 -1.23208864617238 0.324238886093679 -1.27393508028395 -0.868686295319925 -1.18194465496857 1.0275841718551 1.68813234484864 0.256215978185418 0.120608339589106 -0.0523460171330233 0.329826631850516 0.646616407050903 -1.32813178943378 0.189310618105111 -0.00552418359572104 -0.814707739467747 0.400924279960331 0.286281378755055 0.135214945600326 0.257314769060283 0.76 "'1'"
"108709" -3.17081841545902 0.185734554774403 -3.39985157931162 3.76115529034876 -2.14804702797609 -1.59894442520531 -2.51956531805231 1.31621501070214 -2.40010611621824 -4.99341703829647 4.44719176626515 -5.29376010254684 -1.41957829927441 -6.42527621352443 0.914083034195792 -3.51519716625381 -6.34745330751181 -0.90351216582405 1.19160626766329 1.93225372509724 1.09205113380931 -0.0410804286307278 0.904395217733676 0.180015601586537 0.0499703397242655 -0.257099837784436 0.859281566487016 0.225924185725605 426.4 "'1'"
"111691" -4.19873460983989 0.194120636801706 -3.91758567828042 3.92074784640417 -1.87548574659158 -2.11893292738694 -3.61444510993627 1.68788446543007 -2.18987113590881 -4.68423332514029 4.37690666362302 -5.00744082816051 -1.30474507803596 -6.19247526385522 1.00240426741391 -3.31693430074553 -6.18883415213498 -1.04041264854272 1.23304434947994 1.0033504305956 0.801312235949018 -0.183000576489906 -0.440386862411508 0.292539411877521 -0.144967421927777 -0.251743981877142 1.24941367428483 -0.131524643545312 238.9 "'1'"
"112841" -1.11149523246612 -0.257575207100777 2.25020963478583 1.15267090326627 0.432904474488939 1.25412602800986 -0.58416279009186 -0.609681605347911 1.01460246273104 0.334532824069685 0.82637484441332 0.196886900487791 -1.88599349809323 -0.472025637126337 -0.578141395688259 -1.24300710102788 0.570459827436018 -0.159056766164096 0.407187527410462 -0.510613591931657 0.862912790109336 0.927825035064447 -0.343058085886885 -0.256268230425974 -0.600742165862083 -0.18033128765631 0.0267622260788268 -0.358335321215398 45.03 "'1'"
